Ngay,Index,Return
8/06/2015,579.83,0.00304
9/06/2015,574.47,-0.009287
10/06/2015,574.1,-0.000644
11/06/2015,581.05,0.012033
12/06/2015,582.73,0.002887
15/06/2015,586.48,0.006415
16/06/2015,580.35,-0.010507
17/06/2015,578.87,-0.002553
18/06/2015,580.35,0.002553
19/06/2015,584.7,0.007468
22/06/2015,594.08,0.015915
23/06/2015,593.07,-0.001702
24/06/2015,590.02,-0.005156
25/06/2015,587.99,-0.003446
26/06/2015,581.75,-0.010669
29/06/2015,591.75,0.017043
30/06/2015,593.05,0.002194
1/07/2015,591.5,-0.002617
2/07/2015,605.7,0.023723
3/07/2015,616.43,0.01756
6/07/2015,625.22,0.014159
7/07/2015,630.27,0.008045
8/07/2015,623.17,-0.011329
9/07/2015,622.1,-0.001719
10/07/2015,627.28,0.008292
13/07/2015,634.06,0.010751
14/07/2015,638.69,0.007276
15/07/2015,630.89,-0.012288
16/07/2015,626.9,-0.006344
17/07/2015,628.63,0.002756
20/07/2015,620.54,-0.012953
21/07/2015,616.61,-0.006353
22/07/2015,629.85,0.021245
23/07/2015,632.01,0.003424
24/07/2015,631.26,-0.001187
27/07/2015,635.46,0.006631
28/07/2015,631.47,-0.006299
29/07/2015,624.7,-0.010779
30/07/2015,626.57,0.002989
31/07/2015,621.06,-0.008833
3/08/2015,609.47,-0.018838
4/08/2015,600.76,-0.014394
5/08/2015,607.08,0.010465
6/08/2015,601.04,-0.009999
7/08/2015,603.76,0.004515
10/08/2015,614.53,0.017681
11/08/2015,613.05,-0.002411
12/08/2015,604.24,-0.014475
13/08/2015,594.26,-0.016655
14/08/2015,589.03,-0.00884
17/08/2015,573.15,-0.02733
18/08/2015,580.22,0.01226
19/08/2015,577.82,-0.004145
20/08/2015,566.69,-0.01945
21/08/2015,556.3,-0.018505
24/08/2015,526.93,-0.05424
25/08/2015,529.98,0.005772
26/08/2015,545.89,0.029578
27/08/2015,555.81,0.018009
28/08/2015,570.87,0.026735
31/08/2015,564.75,-0.010778
1/09/2015,562.31,-0.00433
3/09/2015,554.3,-0.014347
4/09/2015,556.81,0.004518
7/09/2015,554.93,-0.003382
8/09/2015,566.72,0.021023
9/09/2015,572.34,0.009868
10/09/2015,572.07,-0.000472
11/09/2015,566.74,-0.009361
14/09/2015,562.17,-0.008096
15/09/2015,563.27,0.001955
16/09/2015,564.13,0.001526
17/09/2015,562.48,-0.002929
18/09/2015,566.25,0.00668
21/09/2015,572.12,0.010313
22/09/2015,573.2,0.001886
23/09/2015,572.72,-0.000838
24/09/2015,570.25,-0.004322
25/09/2015,570.38,0.000228
28/09/2015,564.88,-0.009689
29/09/2015,561.19,-0.006554
30/09/2015,562.64,0.00258
1/10/2015,563.54,0.001598
2/10/2015,564.15,0.001082
5/10/2015,570,0.010316
6/10/2015,581.29,0.019613
7/10/2015,579.57,-0.002963
8/10/2015,586.78,0.012364
9/10/2015,588.02,0.002111
12/10/2015,592.1,0.006915
13/10/2015,590.84,-0.00213
14/10/2015,589.98,-0.001457
15/10/2015,592.4,0.004093
16/10/2015,593.02,0.001046
19/10/2015,594.61,0.002678
20/10/2015,590.45,-0.007021
21/10/2015,590.24,-0.000356
22/10/2015,595.08,0.008167
23/10/2015,601.74,0.01113
26/10/2015,598.61,-0.005215
27/10/2015,598.44,-0.000284
28/10/2015,596.24,-0.003683
29/10/2015,605.2,0.014916
30/10/2015,607.37,0.003579
2/11/2015,602.76,-0.007619
3/11/2015,611.71,0.014739
4/11/2015,610.6,-0.001816
5/11/2015,615.18,0.007473
6/11/2015,612.36,-0.004595
9/11/2015,610.66,-0.00278
10/11/2015,605.27,-0.008866
11/11/2015,603.53,-0.002879
12/11/2015,605.58,0.003391
13/11/2015,611.27,0.009352
16/11/2015,609.21,-0.003376
17/11/2015,605.05,-0.006852
18/11/2015,603.34,-0.00283
19/11/2015,601.9,-0.00239
20/11/2015,604.46,0.004244
23/11/2015,599.99,-0.007423
24/11/2015,593.83,-0.01032
25/11/2015,595.7,0.003144
26/11/2015,590.4,-0.008937
27/11/2015,582.86,-0.012853
30/11/2015,573.2,-0.016712
1/12/2015,570.41,-0.004879
2/12/2015,574.42,0.007005
3/12/2015,574.38,-7.00E-05
4/12/2015,571.62,-0.004817
7/12/2015,563.62,-0.014094
8/12/2015,574.15,0.01851
9/12/2015,565.2,-0.015711
10/12/2015,561.04,-0.007387
11/12/2015,563.43,0.004251
14/12/2015,562.22,-0.00215
15/12/2015,568,0.010228
16/12/2015,572.55,0.007979
17/12/2015,577.11,0.007933
18/12/2015,568.18,-0.015595
21/12/2015,566.9,-0.002255
22/12/2015,566.35,-0.000971
23/12/2015,564.27,-0.003679
24/12/2015,566.17,0.003362
25/12/2015,567.67,0.002646
28/12/2015,569.9,0.003921
29/12/2015,576.29,0.01115
30/12/2015,579.45,0.005468
31/12/2015,579.03,-0.000725
4/01/2016,574.41,-0.008011
5/01/2016,569.94,-0.007812
6/01/2016,574.57,0.008091
7/01/2016,565.36,-0.016159
8/01/2016,560.05,-0.009437
11/01/2016,557.87,-0.0039
12/01/2016,564.26,0.011389
13/01/2016,560.37,-0.006918
14/01/2016,553.03,-0.013185
15/01/2016,543.04,-0.018229
18/01/2016,526.37,-0.031179
19/01/2016,535.77,0.017701
20/01/2016,529.44,-0.011885
21/01/2016,521.88,-0.014382
22/01/2016,522.24,0.00069
25/01/2016,542.35,0.037784
26/01/2016,537.73,-0.008555
27/01/2016,542.69,0.009182
28/01/2016,539.47,-0.005951
29/01/2016,545.25,0.010657
1/02/2016,540.56,-0.008639
2/02/2016,536.45,-0.007632
3/02/2016,539.07,0.004872
4/02/2016,542.15,0.005697
5/02/2016,544.75,0.004784
15/02/2016,543.79,-0.001764
16/02/2016,548.05,0.007803
17/02/2016,547.05,-0.001826
18/02/2016,552.49,0.009895
19/02/2016,554.03,0.002784
22/02/2016,560.71,0.011985
23/02/2016,561.28,0.001016
24/02/2016,568.04,0.011972
25/02/2016,562.82,-0.009232
26/02/2016,566.11,0.005829
29/02/2016,559.37,-0.011977
1/03/2016,561.56,0.003907
2/03/2016,570.18,0.015233
3/03/2016,570.39,0.000368
4/03/2016,573.65,0.005699
7/03/2016,576.2,0.004435
8/03/2016,574.71,-0.002589
9/03/2016,571.71,-0.005234
10/03/2016,575.91,0.00732
11/03/2016,577.26,0.002341
14/03/2016,577.98,0.001246
15/03/2016,574.04,-0.00684
16/03/2016,577.07,0.005264
17/03/2016,579.26,0.003788
18/03/2016,575.82,-0.005956
21/03/2016,572.27,-0.006184
22/03/2016,570.91,-0.002379
23/03/2016,574.71,0.006634
24/03/2016,570.66,-0.007072
25/03/2016,572.08,0.002485
28/03/2016,575.72,0.006343
29/03/2016,568.28,-0.013007
30/03/2016,569.91,0.002864
31/03/2016,561.22,-0.015365
1/04/2016,558.43,-0.004984
4/04/2016,555.82,-0.004685
5/04/2016,560.32,0.008064
6/04/2016,567.79,0.013244
7/04/2016,571.6,0.006688
8/04/2016,572.34,0.001294
11/04/2016,579.27,0.012035
12/04/2016,579.84,0.000984
13/04/2016,578.02,-0.003144
14/04/2016,579.49,0.00254
15/04/2016,579.86,0.000638
19/04/2016,568.28,-0.020172
20/04/2016,568.03,-0.00044
21/04/2016,575.73,0.013465
22/04/2016,592.48,0.028678
25/04/2016,591.58,-0.00152
26/04/2016,598.48,0.011596
27/04/2016,593.96,-0.007581
28/04/2016,591.67,-0.003863
29/04/2016,598.37,0.01126
4/05/2016,599.07,0.001169
5/05/2016,601.51,0.004065
6/05/2016,606.52,0.008295
9/05/2016,603.85,-0.004412
10/05/2016,605.05,0.001985
11/05/2016,614.06,0.014782
12/05/2016,612.12,-0.003164
13/05/2016,610.82,-0.002126
16/05/2016,615.78,0.008087
17/05/2016,624.75,0.014462
18/05/2016,622.45,-0.003688
19/05/2016,619.2,-0.005235
20/05/2016,614.81,-0.007115
23/05/2016,611.03,-0.006167
24/05/2016,611.62,0.000965
25/05/2016,611.89,0.000441
26/05/2016,604.34,-0.012416
27/05/2016,608.11,0.006219
30/05/2016,614.5,0.010453
31/05/2016,618.44,0.006391
1/06/2016,619.86,0.002293
2/06/2016,623.37,0.005647
3/06/2016,621.88,-0.002393
6/06/2016,620.05,-0.002947
7/06/2016,624.65,0.007391
8/06/2016,627.87,0.005142
9/06/2016,631.26,0.005385
10/06/2016,629.84,-0.002252
13/06/2016,623.58,-0.009989
14/06/2016,625.43,0.002962
15/06/2016,627.02,0.002539
16/06/2016,625.11,-0.003051
17/06/2016,619.25,-0.009419
20/06/2016,626.46,0.011576
21/06/2016,628,0.002455
22/06/2016,626.41,-0.002535
23/06/2016,632.27,0.009311
24/06/2016,620.77,-0.018356
27/06/2016,621.27,0.000805
28/06/2016,622.2,0.001496
29/06/2016,630.12,0.012649
30/06/2016,632.26,0.00339
1/07/2016,640.3,0.012636
4/07/2016,647.96,0.011892
5/07/2016,650.88,0.004496
6/07/2016,649.46,-0.002184
7/07/2016,661.12,0.017794
8/07/2016,658.68,-0.003698
11/07/2016,652.26,-0.009795
12/07/2016,658.9,0.010129
13/07/2016,675.12,0.024319
14/07/2016,666.69,-0.012565
15/07/2016,664.56,-0.0032
18/07/2016,673.5,0.013363
19/07/2016,667.76,-0.008559
20/07/2016,660.26,-0.011295
21/07/2016,659.57,-0.001046
22/07/2016,649.87,-0.014816
25/07/2016,649.3,-0.000877
26/07/2016,648.59,-0.001094
27/07/2016,656.11,0.011528
28/07/2016,657.14,0.001569
29/07/2016,652.23,-0.0075
1/08/2016,648.38,-0.00592
2/08/2016,636.05,-0.0192
3/08/2016,631.61,-0.007005
4/08/2016,631.94,0.000522
5/08/2016,627.39,-0.007226
8/08/2016,629.46,0.003294
9/08/2016,637.34,0.012441
10/08/2016,648.33,0.017097
11/08/2016,660.24,0.018204
12/08/2016,655.71,-0.006885
15/08/2016,659.47,0.005718
16/08/2016,658.11,-0.002064
17/08/2016,660.51,0.00364
18/08/2016,660.65,0.000212
19/08/2016,662.28,0.002464
22/08/2016,657.68,-0.00697
23/08/2016,659.16,0.002248
24/08/2016,660.77,0.00244
25/08/2016,658.5,-0.003441
26/08/2016,667.75,0.013949
29/08/2016,669.44,0.002528
30/08/2016,672.67,0.004813
31/08/2016,674.63,0.00291
1/09/2016,669.19,-0.008096
5/09/2016,664.55,-0.006958
6/09/2016,663.9,-0.000979
7/09/2016,661.28,-0.003954
8/09/2016,666.07,0.007217
9/09/2016,666.88,0.001215
12/09/2016,659.76,-0.010734
13/09/2016,659.72,-6.10E-05
14/09/2016,656.64,-0.00468
15/09/2016,656.18,-0.000701
16/09/2016,651.31,-0.007449
19/09/2016,657.89,0.010052
20/09/2016,663.37,0.008295
21/09/2016,668.48,0.007674
22/09/2016,671.38,0.004329
23/09/2016,674.09,0.004028
26/09/2016,677.04,0.004367
27/09/2016,684.89,0.011528
28/09/2016,686.72,0.002668
29/09/2016,688.55,0.002661
30/09/2016,685.73,-0.004104
3/10/2016,683.05,-0.003916
4/10/2016,684.2,0.001682
5/10/2016,687.04,0.004142
6/10/2016,687.32,0.000407
7/10/2016,683.95,-0.004915
10/10/2016,674.19,-0.014373
11/10/2016,682.36,0.012045
12/10/2016,682.45,0.000132
13/10/2016,685.23,0.004065
14/10/2016,687,0.00258
17/10/2016,680.95,-0.008845
18/10/2016,682.02,0.00157
19/10/2016,688.89,0.010023
20/10/2016,686.39,-0.003636
21/10/2016,684.83,-0.002275
24/10/2016,678.02,-0.009994
25/10/2016,676.18,-0.002717
26/10/2016,673.61,-0.003808
27/10/2016,676.9,0.004872
28/10/2016,682.25,0.007873
31/10/2016,675.8,-0.009499
1/11/2016,676.6,0.001183
2/11/2016,671.4,-0.007715
3/11/2016,667.63,-0.005631
4/11/2016,666.73,-0.001349
7/11/2016,674.14,0.011053
8/11/2016,676.46,0.003436
9/11/2016,670.26,-0.009208
10/11/2016,678.17,0.011732
11/11/2016,679.2,0.001518
14/11/2016,673.05,-0.009096
15/11/2016,674.26,0.001796
16/11/2016,674.6,0.000504
17/11/2016,674.57,-4.40E-05
18/11/2016,673.25,-0.001959
21/11/2016,674.29,0.001544
22/11/2016,681.91,0.011237
23/11/2016,683.16,0.001831
24/11/2016,678.18,-0.007316
25/11/2016,675.87,-0.003412
28/11/2016,665.29,-0.015778
29/11/2016,658.26,-0.010623
30/11/2016,665.07,0.010292
1/12/2016,666.54,0.002208
2/12/2016,665.14,-0.002103
5/12/2016,660.21,-0.00744
6/12/2016,651.49,-0.013296
7/12/2016,653.53,0.003126
8/12/2016,658.89,0.008168
9/12/2016,663.07,0.006324
12/12/2016,659.7,-0.005095
13/12/2016,654.66,-0.007669
14/12/2016,665.14,0.015882
15/12/2016,665.92,0.001172
16/12/2016,675.16,0.01378
19/12/2016,674.33,-0.00123
20/12/2016,662.66,-0.017458
21/12/2016,666.94,0.006438
22/12/2016,664.15,-0.004192
23/12/2016,664.37,0.000331
26/12/2016,662.45,-0.002894
27/12/2016,663.86,0.002126
28/12/2016,663.5,-0.000542
29/12/2016,664.72,0.001837
30/12/2016,664.87,0.000226
3/01/2017,672.01,0.010682
4/01/2017,674.7,0.003995
5/01/2017,675.81,0.001644
6/01/2017,679.8,0.005887
9/01/2017,682.57,0.004066
10/01/2017,681.07,-0.0022
11/01/2017,687.16,0.008902
12/01/2017,686.96,-0.000291
13/01/2017,685.06,-0.00277
16/01/2017,677.94,-0.010448
17/01/2017,684.71,0.009937
18/01/2017,683.28,-0.002091
19/01/2017,682.31,-0.001421
20/01/2017,686.26,0.005772
23/01/2017,687.15,0.001296
24/01/2017,691.36,0.006108
25/01/2017,697.28,0.008526
2/02/2017,703.18,0.008426
3/02/2017,700.35,-0.004033
6/02/2017,700.04,-0.000443
7/02/2017,701.91,0.002668
8/02/2017,702.04,0.000185
9/02/2017,700.65,-0.001982
10/02/2017,703.78,0.004457
13/02/2017,705.9,0.003008
14/02/2017,706.26,0.00051
15/02/2017,711.57,0.00749
16/02/2017,709.35,-0.003125
17/02/2017,707.83,-0.002145
20/02/2017,710.59,0.003892
21/02/2017,716.55,0.008352
22/02/2017,717.24,0.000962
23/02/2017,716.87,-0.000516
24/02/2017,714.47,-0.003354
27/02/2017,717.44,0.004148
28/02/2017,710.79,-0.009312
1/03/2017,709.52,-0.001788
2/03/2017,707.51,-0.002837
3/03/2017,712.62,0.007197
6/03/2017,716.29,0.005137
7/03/2017,716.54,0.000349
8/03/2017,716.6,8.4e-05
9/03/2017,715.8,-0.001117
10/03/2017,712.21,-0.005028
13/03/2017,710.17,-0.002868
14/03/2017,714.71,0.006372
15/03/2017,713.14,-0.002199
16/03/2017,714.92,0.002493
17/03/2017,710.54,-0.006145
20/03/2017,715.07,0.006355
21/03/2017,716.18,0.001551
22/03/2017,712.94,-0.004534
23/03/2017,719.56,0.009243
24/03/2017,722.14,0.003579
27/03/2017,723.52,0.001909
28/03/2017,719.26,-0.005905
29/03/2017,720.47,0.001681
30/03/2017,723.86,0.004694
31/03/2017,722.31,-0.002144
3/04/2017,722.38,9.7e-05
4/04/2017,724.14,0.002433
5/04/2017,723.22,-0.001271
7/04/2017,727.95,0.006519
10/04/2017,729.87,0.002634
11/04/2017,731.33,0.001998
12/04/2017,725.58,-0.007893
13/04/2017,724.35,-0.001697
14/04/2017,718.45,-0.008179
17/04/2017,710.83,-0.010663
18/04/2017,714.93,0.005751
19/04/2017,716.77,0.00257
20/04/2017,712.66,-0.005751
21/04/2017,712.41,-0.000351
24/04/2017,709.39,-0.004248
25/04/2017,707.58,-0.002555
26/04/2017,710.04,0.003471
27/04/2017,716.53,0.009099
28/04/2017,717.73,0.001673
3/05/2017,719.54,0.002519
4/05/2017,722.02,0.003441
5/05/2017,720,-0.002802
8/05/2017,718.86,-0.001585
9/05/2017,722.11,0.004511
10/05/2017,724.31,0.003042
11/05/2017,724.99,0.000938
12/05/2017,725.37,0.000524
15/05/2017,725.35,-2.80E-05
16/05/2017,725.03,-0.000441
17/05/2017,727.2,0.002989
18/05/2017,726.99,-0.000289
19/05/2017,733.82,0.009351
22/05/2017,744.1,0.013912
23/05/2017,740.93,-0.004269
24/05/2017,742.74,0.00244
25/05/2017,741.91,-0.001118
26/05/2017,743.41,0.00202
29/05/2017,746.25,0.003813
30/05/2017,738.21,-0.010832
31/05/2017,737.82,-0.000528
1/06/2017,741.8,0.00538
2/06/2017,738.81,-0.004039
5/06/2017,743.49,0.006315
6/06/2017,751.31,0.010463
7/06/2017,753.46,0.002858
8/06/2017,750.13,-0.004429
9/06/2017,749.72,-0.000547
12/06/2017,751.09,0.001826
13/06/2017,756.89,0.007692
14/06/2017,760.77,0.005113
15/06/2017,760.57,-0.000263
16/06/2017,761.24,0.000881
19/06/2017,766.83,0.007316
20/06/2017,767.99,0.001512
21/06/2017,767.41,-0.000756
22/06/2017,766.3,-0.001447
23/06/2017,769.01,0.00353
26/06/2017,772.52,0.004554
27/06/2017,767.51,-0.006506
28/06/2017,769.04,0.001991
29/06/2017,771.75,0.003518
30/06/2017,776.47,0.006097
3/07/2017,778.88,0.003099
4/07/2017,775.54,-0.004297
5/07/2017,778.32,0.003578
6/07/2017,782.65,0.005548
7/07/2017,775.73,-0.008881
10/07/2017,766.56,-0.011892
11/07/2017,769.36,0.003646
12/07/2017,774.17,0.006232
13/07/2017,778.3,0.005321
14/07/2017,777.6,-9.00E-04
17/07/2017,768.91,-0.011238
18/07/2017,767.49,-0.001848
19/07/2017,771.3,0.004952
20/07/2017,768.41,-0.003754
21/07/2017,761.86,-0.008561
24/07/2017,759.74,-0.002787
25/07/2017,767.27,0.009862
26/07/2017,773.88,0.008578
27/07/2017,771.5,-0.00308
28/07/2017,777.09,0.00722
31/07/2017,783.55,0.008279
1/08/2017,786.81,0.004152
2/08/2017,786.23,-0.000737
3/08/2017,788.49,0.00287
4/08/2017,788.68,0.000241
7/08/2017,792.98,0.005437
8/08/2017,791.57,-0.00178
9/08/2017,773.66,-0.022886
10/08/2017,773.43,-0.000297
11/08/2017,772.08,-0.001747
14/08/2017,776.17,0.005283
15/08/2017,771.06,-0.006605
16/08/2017,773.57,0.00325
17/08/2017,767.59,-0.00776
18/08/2017,768.97,0.001796
21/08/2017,768.79,-0.000234
22/08/2017,761.26,-0.009843
23/08/2017,765.98,0.006181
24/08/2017,769.77,0.004936
25/08/2017,771.63,0.002413
28/08/2017,777.26,0.00727
29/08/2017,774.03,-0.004164
30/08/2017,778.65,0.005951
31/08/2017,782.76,0.005264
1/09/2017,788.73,0.007598
5/09/2017,792.31,0.004529
6/09/2017,793.55,0.001564
7/09/2017,796.72,0.003987
8/09/2017,801.2,0.005607
11/09/2017,797.47,-0.004666
12/09/2017,799.94,0.003093
13/09/2017,802.78,0.003544
14/09/2017,806.32,0.0044
15/09/2017,805.82,-0.00062
18/09/2017,807.87,0.002541
19/09/2017,805.93,-0.002404
20/09/2017,805.86,-8.70E-05
21/09/2017,803.93,-0.002398
22/09/2017,807.13,0.003973
25/09/2017,805.58,-0.001922
26/09/2017,805.35,-0.000286
27/09/2017,803.77,-0.001964
28/09/2017,804.82,0.001305
29/09/2017,804.42,-0.000497
2/10/2017,802.23,-0.002726
3/10/2017,798,-0.005287
4/10/2017,805.66,0.009553
5/10/2017,805.23,-0.000534
6/10/2017,807.8,0.003187
9/10/2017,808.96,0.001435
10/10/2017,810.65,0.002087
11/10/2017,813.95,0.004063
12/10/2017,815.87,0.002356
13/10/2017,820.95,0.006207
16/10/2017,819.43,-0.001853
17/10/2017,828.29,0.010754
18/10/2017,827.72,-0.000688
19/10/2017,828.93,0.001461
20/10/2017,826.84,-0.002525
23/10/2017,820.04,-0.008258
24/10/2017,825.24,0.006321
25/10/2017,830.69,0.006582
26/10/2017,830.11,-0.000698
27/10/2017,840.37,0.012284
30/10/2017,845.2,0.005731
31/10/2017,837.28,-0.009415
1/11/2017,842.71,0.006464
2/11/2017,833.09,-0.011481
3/11/2017,843.73,0.012691
6/11/2017,849.09,0.006333
7/11/2017,850.33,0.001459
8/11/2017,859.7,0.010959
9/11/2017,860.4,0.000814
10/11/2017,868.21,0.009036
13/11/2017,879.34,0.012738
14/11/2017,880.9,0.001772
15/11/2017,882.59,0.001917
16/11/2017,892.8,0.011502
17/11/2017,890.69,-0.002366
20/11/2017,903.55,0.014335
21/11/2017,918.3,0.016193
22/11/2017,932.66,0.015517
23/11/2017,933.7,0.001114
24/11/2017,935.57,0.002001
27/11/2017,938.61,0.003244
28/11/2017,941.21,0.002766
29/11/2017,952.14,0.011546
30/11/2017,949.93,-0.002324
1/12/2017,960.33,0.010889
4/12/2017,970.02,0.01004
5/12/2017,953.3,-0.017387
6/12/2017,947.64,-0.005955
7/12/2017,938.65,-0.009532
8/12/2017,940.16,0.001607
11/12/2017,917.45,-0.024452
12/12/2017,927.25,0.010625
13/12/2017,924.4,-0.003078
14/12/2017,935.85,0.01231
15/12/2017,935.16,-0.000738
18/12/2017,958.06,0.024193
19/12/2017,951.42,-0.006955
20/12/2017,953.51,0.002194
21/12/2017,946.06,-0.007844
22/12/2017,952.32,0.006595
25/12/2017,958.31,0.00627
26/12/2017,965.93,0.00792
27/12/2017,968.46,0.002616
28/12/2017,976.72,0.008493
29/12/2017,984.24,0.00767
2/01/2018,995.77,0.011647
3/01/2018,1005.67,0.009893
4/01/2018,1019.75,0.013904
5/01/2018,1012.65,-0.006987
8/01/2018,1022.9,0.010071
9/01/2018,1033.56,0.010367
10/01/2018,1038.11,0.004393
11/01/2018,1048.17,0.009644
12/01/2018,1050.11,0.001849
15/01/2018,1063.47,0.012642
16/01/2018,1062.96,-0.00048
17/01/2018,1034.69,-0.026956
18/01/2018,1050.25,0.014926
19/01/2018,1062.07,0.011192
22/01/2018,1086.51,0.022751
23/01/2018,1086.51,0
24/01/2018,1086.51,0
25/01/2018,1104.57,0.016485
26/01/2018,1115.64,0.009972
29/01/2018,1109.8,-0.005248
30/01/2018,1110.56,0.000685
31/01/2018,1110.36,-0.00018
1/02/2018,1099.67,-0.009674
2/02/2018,1105.04,0.004871
5/02/2018,1048.71,-0.052321
6/02/2018,1011.6,-0.036028
7/02/2018,1040.55,0.028216
8/02/2018,1023.25,-0.016766
9/02/2018,1003.94,-0.019052
12/02/2018,1041.79,0.037008
13/02/2018,1059.73,0.017074
21/02/2018,1087.15,0.025545
22/02/2018,1076.03,-0.010281
23/02/2018,1102.85,0.024619
26/02/2018,1114.53,0.010535
27/02/2018,1119.61,0.004548
28/02/2018,1124.87,0.004687
1/03/2018,1115.79,-0.008105
2/03/2018,1121.21,0.004846
5/03/2018,1093.48,-0.025043
6/03/2018,1120.29,0.024222
7/03/2018,1112.26,-0.007194
8/03/2018,1124.15,0.010633
9/03/2018,1123.41,-0.000658
12/03/2018,1126.29,0.00256
13/03/2018,1133.31,0.006214
14/03/2018,1138.09,0.004209
15/03/2018,1138.76,0.000589
16/03/2018,1150.19,0.009987
19/03/2018,1159.22,0.00782
20/03/2018,1159.39,0.000147
21/03/2018,1169.36,0.008563
22/03/2018,1172.36,0.002562
23/03/2018,1153.59,-0.01614
26/03/2018,1171.22,0.015167
27/03/2018,1171.73,0.000435
28/03/2018,1172.24,0.000435
29/03/2018,1167.03,-0.004454
30/03/2018,1174.46,0.006346
2/04/2018,1196.61,0.018684
3/04/2018,1188.29,-0.006977
4/04/2018,1191.54,0.002731
5/04/2018,1193.17,0.001367
6/04/2018,1199.96,0.005675
9/04/2018,1204.33,0.003635
10/04/2018,1198.12,-0.00517
11/04/2018,1167.11,-0.026223
12/04/2018,1173.02,0.005051
13/04/2018,1157.14,-0.01363
16/04/2018,1148.49,-0.007503
17/04/2018,1153.28,0.004162
18/04/2018,1138.53,-0.012872
19/04/2018,1094.63,-0.039322
20/04/2018,1119.86,0.022787
23/04/2018,1076.78,-0.039229
24/04/2018,1080.74,0.003671
26/04/2018,1044.86,-0.033763
27/04/2018,1050.26,0.005155
2/05/2018,1029.08,-0.020373
3/05/2018,1026.46,-0.002549
4/05/2018,1026.8,0.000331
7/05/2018,1062.26,0.033952
8/05/2018,1060.45,-0.001705
9/05/2018,1056.97,-0.003287
10/05/2018,1028.87,-0.026945
11/05/2018,1044.85,0.015412
14/05/2018,1066.98,0.020959
15/05/2018,1073.5,0.006092
16/05/2018,1054.62,-0.017744
17/05/2018,1030.64,-0.023001
18/05/2018,1040.54,0.00956
21/05/2018,1014.98,-0.024871
22/05/2018,985.91,-0.029059
23/05/2018,988.94,0.003069
24/05/2018,985.92,-0.003058
25/05/2018,963.9,-0.022588
28/05/2018,931.75,-0.033923
29/05/2018,952.18,0.02169
30/05/2018,948.5,-0.003872
31/05/2018,971.25,0.023702
1/06/2018,992.87,0.022016
4/06/2018,1013.78,0.020841
5/06/2018,1022.74,0.008799
6/06/2018,1034.5,0.011433
7/06/2018,1036.69,0.002115
8/06/2018,1039.01,0.002235
11/06/2018,1039.02,1e-05
12/06/2018,1020.76,-0.017731
13/06/2018,1030.53,0.009526
14/06/2018,1015.72,-0.014476
15/06/2018,1016.51,0.000777
18/06/2018,987.34,-0.029116
19/06/2018,962.16,-0.025834
20/06/2018,980.95,0.019341
21/06/2018,969.4,-0.011844
22/06/2018,983.17,0.014105
25/06/2018,990.52,0.007448
26/06/2018,983.02,-0.007601
27/06/2018,968.91,-0.014458
28/06/2018,957.35,-0.012003
29/06/2018,960.78,0.003576
2/07/2018,947.15,-0.014288
3/07/2018,906.01,-0.044407
4/07/2018,914.99,0.009863
5/07/2018,899.4,-0.017185
6/07/2018,917.51,0.019936
9/07/2018,915.12,-0.002608
10/07/2018,911.12,-0.004381
11/07/2018,893.16,-0.019909
12/07/2018,898.51,0.005972
13/07/2018,909.72,0.012399
16/07/2018,911.11,0.001527
17/07/2018,921.27,0.01109
18/07/2018,942.39,0.022666
19/07/2018,943.97,0.001675
20/07/2018,933.39,-0.011271
23/07/2018,936.74,0.003583
24/07/2018,934.08,-0.002844
25/07/2018,927.58,-0.006983
26/07/2018,930.16,0.002778
27/07/2018,935.52,0.005746
30/07/2018,949.73,0.015075
31/07/2018,956.39,0.006988
1/08/2018,952.77,-0.003792
2/08/2018,953.55,0.000818
3/08/2018,959.6,0.006325
6/08/2018,960.23,0.000656
7/08/2018,956.79,-0.003589
8/08/2018,966.27,0.009859
9/08/2018,963.5,-0.002871
10/08/2018,968.47,0.005145
13/08/2018,978.04,0.009833
14/08/2018,978.27,0.000235
15/08/2018,961.37,-0.017426
16/08/2018,964.28,0.003022
17/08/2018,968.88,0.004759
20/08/2018,969.62,0.000763
21/08/2018,979.21,0.009842
22/08/2018,982.15,0.002998
23/08/2018,987.36,0.005291
24/08/2018,987.05,-0.000314
27/08/2018,991.92,0.004922
28/08/2018,995.19,0.003291
29/08/2018,988.17,-0.007079
30/08/2018,998.07,0.009969
31/08/2018,989.54,-0.008583
4/09/2018,975.94,-0.013839
5/09/2018,968.44,-0.007715
6/09/2018,958.19,-0.01064
7/09/2018,968.9,0.011115
10/09/2018,970.34,0.001485
11/09/2018,985.06,0.015056
12/09/2018,987.01,0.001978
13/09/2018,987.95,0.000952
14/09/2018,991.34,0.003425
17/09/2018,987.61,-0.00377
18/09/2018,993.49,0.005936
19/09/2018,995.54,0.002061
20/09/2018,1004.74,0.009199
21/09/2018,1002.97,-0.001763
24/09/2018,1011.29,0.008261
25/09/2018,1010.74,-0.000544
26/09/2018,1009.61,-0.001119
27/09/2018,1015.37,0.005689
28/09/2018,1017.13,0.001732
1/10/2018,1012.88,-0.004187
2/10/2018,1018.79,0.005818
3/10/2018,1020.4,0.001579
4/10/2018,1023.62,0.003151
5/10/2018,1008.39,-0.01499
8/10/2018,996.12,-0.012243
9/10/2018,996.19,7e-05
10/10/2018,993.96,-0.002241
11/10/2018,945.89,-0.049571
12/10/2018,970.08,0.025252
